,Year,Rider,Rank,Time,DistanceKilometer,PersonalAvgPace,Hours,Minutes,Seconds,Team,RiderNumber,TotalSeconds,Gap,Bonus,Points,NumberStages,ListedAvgPace
2755,2004,FABIO BALDATO,135,86h 46' 48'',3391,39.07582392,86,46,48,ALESSIO - BIANCHI,132,312408,+ 03h 10' 46'',,,42,40.553
2756,2004,GUILLAUME AUGER,136,86h 47' 12'',3391,39.07282225,86,47,12,R.A.G.T. SEMENCES - MG ROVER,202,312432,+ 03h 11' 10'',,,42,40.553
2757,2004,JEAN-PATRICK NAZON,137,86h 49' 12'',3391,39.05782078,86,49,12,AG2R PREVOYANCE,147,312552,+ 03h 13' 10'',,,42,40.553
2758,2004,JIMMY ENGOULVENT,138,86h 49' 57'',3391,39.0521982,86,49,57,COFIDIS CREDIT PAR TELEPHONE,95,312597,+ 03h 13' 55'',,,42,40.553
2759,2004,BADEN COOKE,139,86h 51' 47'',3391,39.03846092,86,51,47,FDJEUX.COM,163,312707,+ 03h 15' 45'',,,42,40.553
2760,2004,WIM VANSEVENANT,140,86h 58' 17'',3391,38.98983382,86,58,17,LOTTO - DOMO,187,313097,+ 03h 22' 15'',,,42,40.553
2761,2004,CHRISTOPHE EDALEINE,141,86h 58' 41'',3391,38.98684534,86,58,41,COFIDIS CREDIT PAR TELEPHONE,94,313121,+ 03h 22' 39'',,,42,40.553
2762,2004,SERVAIS KNAVEN,142,86h 59' 09'',3391,38.98335936,86,59,9,QUICK STEP - DAVITAMON,106,313149,+ 03h 23' 07'',,,42,40.553
2763,2004,FRANCESCO SECCHIARI,143,87h 01' 39'',3391,38.96469507,87,1,39,DOMINA VACANZE,197,313299,+ 03h 25' 37'',,,42,40.553
2764,2004,MATTHEW WILSON,144,87h 12' 33'',3391,38.88352715,87,12,33,FDJEUX.COM,169,313953,+ 03h 36' 31'',,,42,40.553
2765,2004,FRÉDÉRIC FINOT,145,87h 15' 23'',3391,38.8624838,87,15,23,R.A.G.T. SEMENCES - MG ROVER,206,314123,+ 03h 39' 21'',,,42,40.553
2766,2004,SÉBASTIEN JOLY,146,87h 19' 20'',3391,38.83318488,87,19,20,CREDIT AGRICOLE,58,314360,+ 03h 43' 18'',,,42,40.553
2767,2004,JIMMY CASPER,147,87h 31' 51'',3391,38.74063425,87,31,51,COFIDIS CREDIT PAR TELEPHONE,93,315111,+ 03h 55' 49'',,,42,40.553
2768,2003,JAN ULLRICH,2,83h 42' 13'',3427,40.94208069,83,42,13,TEAM BIANCHI,131,301333,+ 00h 01' 01'',,,42,40.94
2769,2003,ALEXANDRE VINOKOUROV,3,83h 45' 26'',3427,40.91587458,83,45,26,TEAM TELEKOM,28,301526,+ 00h 04' 14'',,,42,40.94
2770,2003,TYLER HAMILTON,4,83h 47' 29'',3427,40.89919078,83,47,29,TEAM CSC,71,301649,+ 00h 06' 17'',,,42,40.94
2771,2003,HAIMAR ZUBELDIA,5,83h 48' 03'',3427,0.0,83,48,3,EUSKALTEL - EUSKADI,179,301683,+ 00h 06' 51'',,,42,40.94
2772,2003,IBAN MAYO,6,83h 48' 18'',3427,40.89254818,83,48,18,EUSKALTEL - EUSKADI,171,301698,+ 00h 07' 06'',,,42,40.94
2773,2003,IVAN BASSO,7,83h 51' 24'',3427,40.86735302,83,51,24,FASSA BORTOLO,81,301884,+ 00h 10' 12'',,,42,40.94
2774,2003,CHRISTOPHE MOREAU,8,83h 53' 40'',3427,40.8489504,83,53,40,CREDIT AGRICOLE,121,302020,+ 00h 12' 28'',,,42,40.94
2775,2003,CARLOS SASTRE,9,84h 00' 01'',3427,40.79748414,84,0,1,TEAM CSC,78,302401,+ 00h 18' 49'',,,42,40.94
2776,2003,FRANCISCO MANCEBO,10,84h 00' 27'',3427,40.79397673,84,0,27,IBANESTO.COM,31,302427,+ 00h 19' 15'',,,42,40.94
2777,2003,DENIS MENCHOV,11,84h 00' 56'',3427,40.79006533,84,0,56,IBANESTO.COM,36,302456,+ 00h 19' 44'',,,42,40.94
2778,2003,GEORG TOTSCHNIG,12,84h 02' 44'',3427,40.77550535,84,2,44,GEROLSTEINER,198,302564,+ 00h 21' 32'',,,42,40.94
2779,2003,PETER LÜTTENBERGER,13,84h 03' 28'',3427,40.76957648,84,3,28,TEAM CSC,75,302608,+ 00h 22' 16'',,,42,40.94
2780,2003,MANUEL BELTRAN,14,84h 04' 15'',3427,40.76324528,84,4,15,US POSTAL - BERRY FLOOR,3,302655,+ 00h 23' 03'',,,42,40.94
2781,2003,MASSIMILIANO LELLI,15,84h 05' 12'',3427,40.75556965,84,5,12,COFIDIS CREDIT PAR TELEPHONE,65,302712,+ 00h 24' 00'',,,42,40.94
2782,2003,RICHARD VIRENQUE,16,84h 06' 43'',3427,40.74332157,84,6,43,QUICK STEP - DAVITAMON,119,302803,+ 00h 25' 31'',,,42,40.94
2783,2003,JÖRG JAKSCHE,17,84h 08' 34'',3427,40.72839156,84,8,34,ONCE - EROSKI,15,302914,+ 00h 27' 22'',,,42,40.94
2784,2003,ROBERTO LAISEKA,18,84h 10' 27'',3427,40.71320377,84,10,27,EUSKALTEL - EUSKADI,175,303027,+ 00h 29' 15'',,,42,40.94
2785,2003,JOSÉ LUIS RUBIERA,19,84h 10' 49'',3427,40.71024818,84,10,49,US POSTAL - BERRY FLOOR,9,303049,+ 00h 29' 37'',,,42,40.94
2786,2003,DIDIER ROUS,20,84h 11' 26'',3427,40.70527837,84,11,26,BRIOCHES LA BOULANGERE,181,303086,+ 00h 30' 14'',,,42,40.94
2787,2003,LAURENT DUFAUX,21,84h 14' 29'',3427,40.6807158,84,14,29,ALESSIO,201,303269,+ 00h 33' 17'',,,42,40.94
2788,2003,DAVID PLAZA,22,84h 27' 07'',3427,40.57929066,84,27,7,TEAM BIANCHI,138,304027,+ 00h 45' 55'',,,42,40.94
2789,2003,FELIX MANUEL GARCIA CASAS,23,84h 28' 19'',3427,40.5696829,84,28,19,TEAM BIANCHI,134,304099,+ 00h 47' 07'',,,42,40.94
2790,2003,ALEXANDRE BOTCHAROV,24,84h 30' 59'',3427,40.54834861,84,30,59,AG2R PREVOYANCE,153,304259,+ 00h 49' 47'',,,42,40.94
2791,2003,DANIELE NARDELLO,25,84h 34' 26'',3427,40.52078065,84,34,26,TEAM TELEKOM,27,304466,+ 00h 53' 14'',,,42,40.94
2792,2003,JOSÉ AZEVEDO,26,84h 35' 43'',3427,40.51053546,84,35,43,ONCE - EROSKI,13,304543,+ 00h 54' 31'',,,42,40.94
2793,2003,JAVIER PASCUAL LLORENTE,27,84h 38' 12'',3427,40.49072506,84,38,12,KELME - COSTA BLANCA,107,304692,+ 00h 57' 00'',,,42,40.94
2794,2003,GRISCHA NIERMANN,28,84h 41' 44'',3427,40.46257183,84,41,44,RABOBANK,47,304904,+ 01h 00' 32'',,,42,40.94
2795,2003,MIKEL ASTARLOZA,29,84h 43' 25'',3427,40.44917296,84,43,25,AG2R PREVOYANCE,152,305005,+ 01h 02' 13'',,,42,40.94
2796,2003,IÑIGO CHAURREAU,30,84h 44' 47'',3427,40.43830121,84,44,47,AG2R PREVOYANCE,154,305087,+ 01h 03' 35'',,,42,40.94
2797,2003,STEPHANE GOUBERT,31,84h 46' 50'',3427,40.42200452,84,46,50,JEAN DELATOUR,216,305210,+ 01h 05' 38'',,,42,40.94
2798,2003,MICHAEL BOOGERD,32,84h 49' 07'',3427,40.40386839,84,49,7,RABOBANK,42,305347,+ 01h 07' 55'',,,42,40.94
2799,2003,LAURENT BROCHARD,33,84h 50' 47'',3427,40.3906406,84,50,47,AG2R PREVOYANCE,151,305447,+ 01h 09' 35'',,,42,40.94
2800,2003,ROBERTO HERAS,34,84h 55' 29'',3427,40.35338486,84,55,29,US POSTAL - BERRY FLOOR,2,305729,+ 01h 14' 17'',,,42,40.94
2801,2003,GIUSEPPE GUERINI,35,84h 57' 55'',3427,40.33412342,84,57,55,TEAM TELEKOM,24,305875,+ 01h 16' 43'',,,42,40.94
2802,2003,JUAN MIGUEL MERCADO,36,85h 03' 44'',3427,40.28815508,85,3,44,IBANESTO.COM,37,306224,+ 01h 22' 32'',,,42,40.94
2803,2003,SYLVAIN CHAVANEL,37,85h 06' 13'',3427,40.26856152,85,6,13,BRIOCHES LA BOULANGERE,183,306373,+ 01h 25' 01'',,,42,40.94
2804,2003,JORG LUDEWIG,38,85h 06' 25'',3427,40.26698435,85,6,25,SAECO - MACCHINE PER CAFFE,57,306385,+ 01h 25' 13'',,,42,40.94
2805,2003,ANDY FLICKINGER,39,85h 10' 05'',3427,40.23809136,85,10,5,AG2R PREVOYANCE,155,306605,+ 01h 28' 53'',,,42,40.94
2806,2003,PATRICE HALGAND,40,85h 11' 54'',3427,40.22379155,85,11,54,JEAN DELATOUR,211,306714,+ 01h 30' 42'',,,42,40.94
2807,2003,JOSÉ ENRIQUE GUTIERREZ,41,85h 17' 03'',3427,40.18330874,85,17,3,KELME - COSTA BLANCA,102,307023,+ 01h 35' 51'',,,42,40.94
2808,2003,MICHAEL ROGERS,42,85h 18' 40'',3427,40.17061735,85,18,40,QUICK STEP - DAVITAMON,117,307120,+ 01h 37' 28'',,,42,40.94
2809,2003,DAVID MONCOUTIE,43,85h 20' 01'',3427,40.16002552,85,20,1,COFIDIS CREDIT PAR TELEPHONE,66,307201,+ 01h 38' 49'',,,42,40.94
2810,2003,NICKI SORENSEN,44,85h 21' 06'',3427,40.15152994,85,21,6,TEAM CSC,79,307266,+ 01h 39' 54'',,,42,40.94
2811,2003,MICHAËL BLAUDZUN,45,85h 22' 21'',3427,40.14173182,85,22,21,TEAM CSC,72,307341,+ 01h 41' 09'',,,42,40.94
2812,2003,IVAN RAMIRO PARRA,46,85h 25' 13'',3427,40.11927951,85,25,13,KELME - COSTA BLANCA,106,307513,+ 01h 44' 01'',,,42,40.94
2813,2003,GEORGE HINCAPIE,47,85h 25' 23'',3427,40.11797492,85,25,23,US POSTAL - BERRY FLOOR,5,307523,+ 01h 44' 11'',,,42,40.94
2814,2003,PAOLO BETTINI,48,85h 26' 21'',3427,40.11040994,85,26,21,QUICK STEP - DAVITAMON,111,307581,+ 01h 45' 09'',,,42,40.94
2815,2003,MATTHIAS KESSLER,49,85h 26' 29'',3427,40.10936672,85,26,29,TEAM TELEKOM,25,307589,+ 01h 45' 17'',,,42,40.94
2816,2003,VLADIMIR MIHOJLEVIC,50,85h 27' 11'',3427,40.1038907,85,27,11,ALESSIO,207,307631,+ 01h 45' 59'',,,42,40.94
2817,2003,XABIER ZANDIO ECHAIDE,51,85h 30' 05'',3427,40.08122025,85,30,5,IBANESTO.COM,39,307805,+ 01h 48' 53'',,,42,40.94
2818,2003,CHRISTOPHE BRANDT,52,85h 31' 45'',3427,40.06820285,85,31,45,LOTTO - DOMO,143,307905,+ 01h 50' 33'',,,42,40.94
2819,2003,EVGENI PETROV,53,85h 33' 15'',3427,40.05649442,85,33,15,IBANESTO.COM,38,307995,+ 01h 52' 03'',,,42,40.94
2820,2003,ANDREA PERON,54,85h 34' 57'',3427,40.04323314,85,34,57,TEAM CSC,76,308097,+ 01h 53' 45'',,,42,40.94
2821,2003,DAVID MILLAR,55,85h 35' 50'',3427,40.03634594,85,35,50,COFIDIS CREDIT PAR TELEPHONE,61,308150,+ 01h 54' 38'',,,42,40.94
2822,2003,DAVID CAÑADA GRACIA,56,85h 39' 13'',3427,40.00998855,85,39,13,QUICK STEP - DAVITAMON,114,308353,+ 01h 58' 01'',,,42,40.94
2823,2003,ANGEL CASERO MORENO,57,85h 39' 44'',3427,40.00596659,85,39,44,TEAM BIANCHI,133,308384,+ 01h 58' 32'',,,42,40.94
2824,2003,MIKEL PRADERA,58,85h 40' 49'',3427,39.99753606,85,40,49,ONCE - EROSKI,17,308449,+ 01h 59' 37'',,,42,40.94
2825,2003,WALTER BENETEAU,59,85h 41' 21'',3427,39.99338695,85,41,21,BRIOCHES LA BOULANGERE,182,308481,+ 02h 00' 09'',,,42,40.94
2826,2003,FABIO SACCHI,60,85h 42' 08'',3427,39.98729451,85,42,8,SAECO - MACCHINE PER CAFFE,58,308528,+ 02h 00' 56'',,,42,40.94
2827,2003,UDO BÖLTS,61,85h 42' 50'',3427,39.98185177,85,42,50,GEROLSTEINER,192,308570,+ 02h 01' 38'',,,42,40.94
2828,2003,KURT VAN DE WOUWER,62,85h 43' 13'',3427,39.97887185,85,43,13,QUICK STEP - DAVITAMON,118,308593,+ 02h 02' 01'',,,42,40.94
2829,2003,GUIDO TRENTIN,63,85h 43' 14'',3427,39.9787423,85,43,14,COFIDIS CREDIT PAR TELEPHONE,68,308594,+ 02h 02' 02'',,,42,40.94
2830,2003,GERRIT GLOMSER,64,85h 43' 23'',3427,39.97757637,85,43,23,SAECO - MACCHINE PER CAFFE,56,308603,+ 02h 02' 11'',,,42,40.94
2831,2003,LAURENT LEFEVRE,65,85h 44' 51'',3427,39.96617977,85,44,51,JEAN DELATOUR,218,308691,+ 02h 03' 39'',,,42,40.94
2832,2003,MARZIO BRUSEGHIN,66,85h 47' 12'',3427,39.94793286,85,47,12,FASSA BORTOLO,82,308832,+ 02h 06' 00'',,,42,40.94
2833,2003,PABLO LASTRAS GARCIA,67,85h 47' 42'',3427,39.94405268,85,47,42,IBANESTO.COM,35,308862,+ 02h 06' 30'',,,42,40.94
2834,2003,MARCOS ANTONIO SERRANO RODRIGUEZ,68,85h 48' 38'',3427,39.93681171,85,48,38,ONCE - EROSKI,18,308918,+ 02h 07' 26'',,,42,40.94
2835,2003,LUCA PAOLINI,69,85h 51' 42'',3427,39.91303841,85,51,42,QUICK STEP - DAVITAMON,116,309102,+ 02h 10' 30'',,,42,40.94
2836,2003,AITOR GARMENDIA,70,85h 51' 53'',3427,39.91161808,85,51,53,TEAM BIANCHI,135,309113,+ 02h 10' 41'',,,42,40.94
2837,2003,JÉRÔME PINEAU,71,85h 52' 45'',3427,39.90490515,85,52,45,BRIOCHES LA BOULANGERE,187,309165,+ 02h 11' 33'',,,42,40.94
2838,2003,ISIDRO NOZAL,72,85h 53' 26'',3427,39.89961385,85,53,26,ONCE - EROSKI,16,309206,+ 02h 12' 14'',,,42,40.94
2839,2003,DAVID LATASA,73,85h 54' 10'',3427,39.89393694,85,54,10,KELME - COSTA BLANCA,103,309250,+ 02h 12' 58'',,,42,40.94
2840,2003,ANDREA NOE,74,85h 59' 10'',3427,39.85527378,85,59,10,ALESSIO,208,309550,+ 02h 17' 58'',,,42,40.94
2841,2003,FRANCO PELLIZOTTI,75,86h 02' 04'',3427,39.83288347,86,2,4,ALESSIO,209,309724,+ 02h 20' 52'',,,42,40.94
2842,2003,VJATCESLAV EKIMOV,76,86h 03' 05'',3427,39.82503995,86,3,5,US POSTAL - BERRY FLOOR,4,309785,+ 02h 21' 53'',,,42,40.94
2843,2003,FLOYD LANDIS,77,86h 06' 31'',3427,39.7985748,86,6,31,US POSTAL - BERRY FLOOR,6,309991,+ 02h 25' 19'',,,42,40.94
2844,2003,NICOLAS FRITSCH,78,86h 08' 10'',3427,39.78586862,86,8,10,FDJEUX.COM,95,310090,+ 02h 26' 58'',,,42,40.94
2845,2003,DARIO DAVID CIONI,79,86h 12' 49'',3427,39.75010391,86,12,49,FASSA BORTOLO,83,310369,+ 02h 31' 37'',,,42,40.94
2846,2003,MIKEL ARTETXE,80,86h 15' 22'',3427,39.73051829,86,15,22,EUSKALTEL - EUSKADI,172,310522,+ 02h 34' 10'',,,42,40.94
2847,2003,SALVATORE COMMESSO,81,86h 15' 59'',3427,39.72578479,86,15,59,SAECO - MACCHINE PER CAFFE,53,310559,+ 02h 34' 47'',,,42,40.94
2848,2003,NICOLAS PORTAL,82,86h 16' 16'',3427,39.72361032,86,16,16,AG2R PREVOYANCE,158,310576,+ 02h 35' 04'',,,42,40.94
2849,2003,RENÉ ANDRLE,83,86h 16' 29'',3427,39.72194765,86,16,29,ONCE - EROSKI,12,310589,+ 02h 35' 17'',,,42,40.94
2850,2003,GILBERTO SIMONI,84,86h 16' 59'',3427,39.71811126,86,16,59,SAECO - MACCHINE PER CAFFE,51,310619,+ 02h 35' 47'',,,42,40.94
2851,2003,YURIY KRIVTSOV,85,86h 17' 13'',3427,39.71632119,86,17,13,JEAN DELATOUR,217,310633,+ 02h 36' 01'',,,42,40.94
2852,2003,SERGE BAGUET,86,86h 18' 32'',3427,39.70622313,86,18,32,LOTTO - DOMO,142,310712,+ 02h 37' 20'',,,42,40.94
2853,2003,STEVE ZAMPIERI,87,86h 21' 40'',3427,39.68221293,86,21,40,CALDIROLA - SO.DI,169,310900,+ 02h 40' 28'',,,42,40.94
2854,2003,VICTOR HUGO PENA,88,86h 22' 01'',3427,39.67953274,86,22,1,US POSTAL - BERRY FLOOR,8,310921,+ 02h 40' 49'',,,42,40.94
2855,2003,MARIO AERTS,89,86h 22' 02'',3427,39.67940512,86,22,2,TEAM TELEKOM,22,310922,+ 02h 40' 50'',,,42,40.94
2856,2003,STUART O'GRADY,90,86h 22' 36'',3427,0.0,86,22,36,CREDIT AGRICOLE,127,310956,+ 02h 41' 24'',,,42,40.94
2857,2003,LUDOVIC TURPIN,91,86h 24' 56'',3427,39.65721192,86,24,56,AG2R PREVOYANCE,159,311096,+ 02h 43' 44'',,,42,40.94
2858,2003,MARKUS ZBERG,92,86h 28' 19'',3427,39.63135121,86,28,19,GEROLSTEINER,199,311299,+ 02h 47' 07'',,,42,40.94
2859,2003,CARLOS DA CRUZ,93,86h 29' 06'',3427,39.62536856,86,29,6,FDJEUX.COM,94,311346,+ 02h 47' 54'',,,42,40.94
2860,2003,ROLF ALDAG,94,86h 29' 46'',3427,39.62027837,86,29,46,TEAM TELEKOM,23,311386,+ 02h 48' 34'',,,42,40.94
2861,2003,FRANCK RENIER,95,86h 30' 06'',3427,39.61773376,86,30,6,BRIOCHES LA BOULANGERE,188,311406,+ 02h 48' 54'',,,42,40.94
2862,2003,OSCAR FREIRE,96,86h 32' 30'',3427,39.59942224,86,32,30,RABOBANK,44,311550,+ 02h 51' 18'',,,42,40.94
2863,2003,CÉDRIC VASSEUR,97,86h 33' 10'',3427,39.59433871,86,33,10,COFIDIS CREDIT PAR TELEPHONE,69,311590,+ 02h 51' 58'',,,42,40.94
2864,2003,ALBERTO LOPEZ MUNAIN,98,86h 33' 57'',3427,39.58836723,86,33,57,EUSKALTEL - EUSKADI,177,311637,+ 02h 52' 45'',,,42,40.94
2865,2003,BRAM DE GROOT,99,86h 37' 47'',3427,39.55917106,86,37,47,RABOBANK,43,311867,+ 02h 56' 35'',,,42,40.94
2866,2003,VLADIMIR KARPETS,100,86h 38' 21'',3427,39.55485875,86,38,21,IBANESTO.COM,34,311901,+ 02h 57' 09'',,,42,40.94
2867,2003,INIGO LANDALUZE,101,86h 43' 49'',3427,39.51330594,86,43,49,EUSKALTEL - EUSKADI,176,312229,+ 03h 02' 37'',,,42,40.94
2868,2003,PAVEL PADRNOS,102,86h 46' 46'',3427,39.49091887,86,46,46,US POSTAL - BERRY FLOOR,7,312406,+ 03h 05' 34'',,,42,40.94
2869,2003,FABRIZIO GUIDI,103,86h 47' 35'',3427,39.4847258,86,47,35,TEAM BIANCHI,136,312455,+ 03h 06' 23'',,,42,40.94
2870,2003,JUAN ANTONIO FLECHA GIANNONI,104,86h 50' 19'',3427,39.4640121,86,50,19,IBANESTO.COM,32,312619,+ 03h 09' 07'',,,42,40.94
2871,2003,MÉDÉRIC CLAIN,105,86h 50' 34'',3427,39.46211864,86,50,34,COFIDIS CREDIT PAR TELEPHONE,62,312634,+ 03h 09' 22'',,,42,40.94
2872,2003,NICOLAS JALABERT,106,86h 52' 48'',3427,39.44521179,86,52,48,TEAM CSC,73,312768,+ 03h 11' 36'',,,42,40.94
2873,2003,ERIK ZABEL,107,86h 52' 51'',3427,39.44483344,86,52,51,TEAM TELEKOM,29,312771,+ 03h 11' 39'',,,42,40.94
2874,2003,LASZLO BODROGI,108,86h 53' 32'',3427,39.43966344,86,53,32,QUICK STEP - DAVITAMON,112,312812,+ 03h 12' 20'',,,42,40.94
2875,2003,BENOIT POILVET,109,86h 55' 23'',3427,39.42567341,86,55,23,CREDIT AGRICOLE,128,312923,+ 03h 14' 11'',,,42,40.94
2876,2003,CHRISTOPHE MENGIN,110,86h 55' 59'',3427,39.42113823,86,55,59,FDJEUX.COM,97,312959,+ 03h 14' 47'',,,42,40.94
2877,2003,SANDY CASAR,111,87h 00' 55'',3427,39.38388853,87,0,55,FDJEUX.COM,91,313255,+ 03h 19' 43'',,,42,40.94
2878,2003,PAOLO FORNACIARI,112,87h 01' 26'',3427,39.37999145,87,1,26,SAECO - MACCHINE PER CAFFE,55,313286,+ 03h 20' 14'',,,42,40.94
2879,2003,JAKOB PIIL,113,87h 02' 09'',3427,39.3745871,87,2,9,TEAM CSC,77,313329,+ 03h 20' 57'',,,42,40.94
2880,2003,ANTHONY GESLIN,114,87h 02' 13'',3427,39.37408444,87,2,13,BRIOCHES LA BOULANGERE,184,313333,+ 03h 21' 01'',,,42,40.94
2881,2003,MARC WAUTERS,115,87h 02' 55'',3427,39.36880734,87,2,55,RABOBANK,48,313375,+ 03h 21' 43'',,,42,40.94
2882,2003,ROMANS VAINSTEINS,116,87h 04' 55'',3427,39.3537377,87,4,55,CALDIROLA - SO.DI,168,313495,+ 03h 23' 43'',,,42,40.94
2883,2003,NICOLAS VOGONDY,117,87h 06' 34'',3427,39.34131393,87,6,34,FDJEUX.COM,98,313594,+ 03h 25' 22'',,,42,40.94
2884,2003,THOR HUSHOVD,118,87h 06' 45'',3427,39.33993399,87,6,45,CREDIT AGRICOLE,125,313605,+ 03h 25' 33'',,,42,40.94
2885,2003,THOMAS VOECKLER,119,87h 09' 30'',3427,39.31924658,87,9,30,BRIOCHES LA BOULANGERE,189,313770,+ 03h 28' 18'',,,42,40.94
2886,2003,BEKIM CHRISTENSEN,120,87h 09' 35'',3427,39.31862003,87,9,35,TEAM CSC,74,313775,+ 03h 28' 23'',,,42,40.94
2887,2003,CHRISTOPHE ORIOL,121,87h 10' 47'',3427,39.3095999,87,10,47,AG2R PREVOYANCE,157,313847,+ 03h 29' 35'',,,42,40.94
2888,2003,ALVARO GONZALEZ GALDEANO,122,87h 13' 49'',3427,39.28681746,87,13,49,ONCE - EROSKI,14,314029,+ 03h 32' 37'',,,42,40.94
2889,2003,SERVAIS KNAVEN,123,87h 14' 57'',3427,39.27831211,87,14,57,QUICK STEP - DAVITAMON,115,314097,+ 03h 33' 45'',,,42,40.94
2890,2003,PHILIPPE GAUMONT,124,87h 16' 09'',3427,39.26931047,87,16,9,COFIDIS CREDIT PAR TELEPHONE,64,314169,+ 03h 34' 57'',,,42,40.94
2891,2003,VICENTE GARCIA ACOSTA,125,87h 16' 22'',3427,39.26768561,87,16,22,IBANESTO.COM,33,314182,+ 03h 35' 10'',,,42,40.94
2892,2003,DAVIDE BRAMATI,126,87h 17' 22'',3427,39.26018801,87,17,22,QUICK STEP - DAVITAMON,113,314242,+ 03h 36' 10'',,,42,40.94
2893,2003,INIGO CUESTA,127,87h 18' 24'',3427,39.25244349,87,18,24,COFIDIS CREDIT PAR TELEPHONE,63,314304,+ 03h 37' 12'',,,42,40.94
2894,2003,KOOS MOERENHOUT,128,87h 19' 50'',3427,39.24170616,87,19,50,LOTTO - DOMO,147,314390,+ 03h 38' 38'',,,42,40.94
2895,2003,DAMIEN NAZON,129,87h 21' 10'',3427,39.23172322,87,21,10,BRIOCHES LA BOULANGERE,186,314470,+ 03h 39' 58'',,,42,40.94
2896,2003,MARYAN HARY,130,87h 22' 07'',3427,39.22461347,87,22,7,BRIOCHES LA BOULANGERE,185,314527,+ 03h 40' 55'',,,42,40.94
2897,2003,CHRISTOPHE EDALEINE,131,87h 26' 30'',3427,39.19184218,87,26,30,JEAN DELATOUR,214,314790,+ 03h 45' 18'',,,42,40.94
2898,2003,LEON VAN BON,132,87h 33' 08'',3427,39.14235314,87,33,8,LOTTO - DOMO,148,315188,+ 03h 51' 56'',,,42,40.94
2899,2003,BRADLEY MC GEE,133,87h 34' 01'',3427,39.13577231,87,34,1,FDJEUX.COM,96,315241,+ 03h 52' 49'',,,42,40.94
2900,2003,PAOLO BOSSONI,134,87h 35' 51'',3427,39.12212107,87,35,51,CALDIROLA - SO.DI,163,315351,+ 03h 54' 39'',,,42,40.94
2901,2003,JEAN-PATRICK NAZON,135,87h 37' 50'',3427,39.10736362,87,37,50,JEAN DELATOUR,219,315470,+ 03h 56' 38'',,,42,40.94
2902,2003,THOMAS LIESE,136,87h 38' 01'',3427,39.10600004,87,38,1,TEAM BIANCHI,137,315481,+ 03h 56' 49'',,,42,40.94
2903,2003,FRÉDÉRIC FINOT,137,87h 39' 05'',3427,39.09806842,87,39,5,JEAN DELATOUR,215,315545,+ 03h 57' 53'',,,42,40.94
2904,2003,SÉBASTIEN HINAULT,138,87h 41' 38'',3427,39.07911992,87,41,38,CREDIT AGRICOLE,124,315698,+ 04h 00' 26'',,,42,40.94
2905,2003,DAVID MUNOZ,139,87h 44' 52'',3427,39.0551201,87,44,52,KELME - COSTA BLANCA,105,315892,+ 04h 03' 40'',,,42,40.94
2906,2003,BADEN COOKE,140,87h 45' 22'',3427,39.05141142,87,45,22,FDJEUX.COM,93,315922,+ 04h 04' 10'',,,42,40.94
2907,2003,SAMUEL DUMOULIN,141,87h 46' 11'',3427,39.04535543,87,46,11,JEAN DELATOUR,213,315971,+ 04h 04' 59'',,,42,40.94
2908,2003,JULIAN USANO,142,87h 46' 58'',3427,39.03954838,87,46,58,KELME - COSTA BLANCA,109,316018,+ 04h 05' 46'',,,42,40.94
2909,2003,ROBBIE MC EWEN,143,87h 54' 40'',3427,38.98255814,87,54,40,LOTTO - DOMO,141,316480,+ 04h 13' 28'',,,42,40.94
2910,2003,DARIO ANDRIOTTO,144,87h 56' 00'',3427,38.9727066,87,56,0,CALDIROLA - SO.DI,162,316560,+ 04h 14' 48'',,,42,40.94
2911,2003,DANIEL BECKE,145,88h 07' 20'',3427,38.88916908,88,7,20,TEAM BIANCHI,132,317240,+ 04h 26' 08'',,,42,40.94
2912,2003,ALESSANDRO BERTOLINI,146,88h 09' 11'',3427,38.8755668,88,9,11,ALESSIO,203,317351,+ 04h 27' 59'',,,42,40.94
2913,2003,HANS DE CLERCQ,147,88h 29' 47'',3427,38.72474395,88,29,47,LOTTO - DOMO,144,318587,+ 04h 48' 35'',,,42,40.94
2914,2002,JOSEBA BELOKI,2,82h 12' 29'',3278,39.87443783,82,12,29,ONCE - EROSKI,21,295949,+ 00h 07' 17'',,,42,39.92
2915,2002,RAIMONDAS RUMSAS,3,82h 13' 29'',3278,39.86635541,82,13,29,LAMPRE - DAIKIN,158,296009,+ 00h 08' 17'',,,42,39.92
2916,2002,SANTIAGO BOTERO,4,82h 18' 22'',3278,39.82693333,82,18,22,KELME - COSTA BLANCA,32,296302,+ 00h 13' 10'',,,42,39.92
2917,2002,IGOR GONZALEZ GALDEANO,5,82h 19' 06'',3278,39.82102002,82,19,6,ONCE - EROSKI,24,296346,+ 00h 13' 54'',,,42,39.92
2918,2002,JOSÉ AZEVEDO,6,82h 20' 56'',3278,39.80624443,82,20,56,ONCE - EROSKI,22,296456,+ 00h 15' 44'',,,42,39.92
2919,2002,FRANCISCO MANCEBO,7,82h 21' 17'',3278,39.80342489,82,21,17,IBANESTO.COM,137,296477,+ 00h 16' 05'',,,42,39.92
2920,2002,ROBERTO HERAS,9,82h 22' 24'',3278,39.79443185,82,22,24,US POSTAL SERVICE,3,296544,+ 00h 17' 12'',,,42,39.92
2921,2002,CARLOS SASTRE,10,82h 24' 17'',3278,39.77927371,82,24,17,TEAM CSC TISCALI,57,296657,+ 00h 19' 05'',,,42,39.92
